# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 10 10:54:29 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag
5360920,K01675.01,,CANDIDATE,CANDIDATE,1.0000,14.623996210,3.9620000e-05,-3.9620000e-05,1.0820e+03,5.370e+01,-5.370e+01,21.92,5.020e+00,-2.020e+00,0.1131,,,85.51,,,681.0,,,50.91,34.67,-13.74,5753.00,155.00,-172.00,-0.3000,0.3000,-0.3000,0.8150,0.1870,-0.0750,0.9070,0.0900,-0.1100,291.337190,40.558201,15.789
7672940,K01463.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1064.268095600,2.2380000e-04,-2.2380000e-04,2.2772e+04,2.340e+01,-2.340e+01,33.63,7.310e+00,-1.581e+01,2.1525,,,89.97,,,281.0,,,1.47,1.01,-1.11,6340.00,204.00,-227.00,-0.4600,0.3000,-0.3000,2.1730,0.4720,-1.0220,1.1740,0.1720,-0.2360,288.258640,43.376465,12.328
7838655,K01464.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.113202658,3.0240000e-06,-3.0240000e-06,2.1048e+03,2.600e+01,-2.600e+01,207.71,4.720e+01,-2.179e+01,0.0306,,,35.77,,,1281.0,,,635.47,466.85,-189.97,5482.00,197.00,-180.00,-0.1200,0.3000,-0.3000,0.8580,0.1950,-0.0900,0.8530,0.1010,-0.0820,296.917240,43.517529,15.465
11702948,K01465.01,,CANDIDATE,CANDIDATE,0.0000,9.771462706,2.7330000e-06,-2.7330000e-06,6.9332e+03,4.840e+01,-4.840e+01,10.15,2.520e+00,-9.000e-01,0.0878,,,87.78,,,799.0,,,96.39,69.43,-24.81,5812.00,145.00,-159.00,-0.2000,0.3000,-0.3000,0.8530,0.2120,-0.0760,0.9470,0.1010,-0.1110,286.149380,49.867512,14.245
9512981,K01466.01,,CANDIDATE,CANDIDATE,0.9980,281.562888900,3.8350000e-04,-3.8350000e-04,2.1012e+04,1.020e+02,-1.020e+02,10.83,3.700e-01,-7.000e-01,0.7659,,,90.00,,,214.0,,,0.49,0.07,-0.09,4810.00,76.00,-76.00,0.1200,0.1500,-0.1500,0.7760,0.0270,-0.0500,0.7550,0.0460,-0.0270,284.849880,46.138950,15.962
7770450,K01467.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.157808038,2.1060000e-06,-2.1060000e-06,8.6670e+02,1.350e+01,-1.350e+01,22.90,6.120e+00,-2.040e+00,0.0214,,,30.49,,,1579.0,,,1472.38,1188.13,-403.76,5566.00,166.00,-183.00,0.1200,0.2500,-0.3000,0.8860,0.2370,-0.0790,0.9750,0.0940,-0.1040,297.174290,43.479099,15.837
11455491,K00178.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,6.142814980,2.5310000e-05,-2.5310000e-05,1.2200e+02,4.000e+00,-4.000e+00,1.82,4.100e-01,-4.100e-01,0.0695,,,85.02,,,1355.0,,,796.26,506.12,-366.43,6495.00,146.00,-178.00,-0.1400,0.2500,-0.3000,1.5540,0.3470,-0.3470,1.1820,0.1930,-0.1450,292.031490,49.388618,13.450
11764462,K01531.01,Kepler-884 b,CONFIRMED,CANDIDATE,1.0000,5.699195920,1.3670000e-05,-1.3670000e-05,1.5940e+02,5.300e+00,-5.300e+00,1.16,1.600e-01,-7.000e-02,0.0622,,,89.98,,,964.0,,,204.18,78.82,-37.05,5646.00,101.00,-113.00,0.1200,0.1500,-0.1500,0.9320,0.1270,-0.0540,0.9860,0.0490,-0.0700,292.584440,49.923161,13.069
11656246,K01532.01,Kepler-885 b,CONFIRMED,CANDIDATE,0.9970,18.114738130,5.2500000e-05,-5.2500000e-05,2.4150e+02,5.300e+00,-5.300e+00,2.49,4.500e-01,-3.600e-01,0.1432,,,85.95,,,830.0,,,112.43,55.53,-37.45,6109.00,110.00,-134.00,0.1400,0.1500,-0.1500,1.3600,0.2440,-0.1990,1.1940,0.0880,-0.1070,288.661560,49.737209,12.841
7808587,K01533.01,Kepler-886 b,CONFIRMED,CANDIDATE,1.0000,6.241457910,2.1930000e-05,-2.1930000e-05,1.6370e+02,6.200e+00,-6.200e+00,1.60,2.600e-01,-2.700e-01,0.0670,,,89.89,,,1111.0,,,360.09,155.25,-122.07,5810.00,79.00,-79.00,0.1000,0.1500,-0.1500,1.2590,0.2070,-0.2070,1.0260,0.0860,-0.0620,286.271760,43.595230,13.939
4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,1.0000,20.422244700,1.0800000e-04,-1.0800000e-04,1.8930e+02,5.800e+00,-5.800e+00,1.78,3.100e-01,-2.500e-01,0.1536,,,89.87,,,785.0,,,89.74,42.90,-29.27,6119.00,110.00,-135.00,0.1000,0.1500,-0.1500,1.2990,0.2250,-0.1840,1.1570,0.0930,-0.1020,290.090820,39.816990,13.470
5301750,K01589.01,Kepler-84 b,CONFIRMED,CANDIDATE,0.9980,8.725854780,2.9920000e-05,-2.9920000e-05,4.4670e+02,1.280e+01,-1.280e+01,2.86,4.500e-01,-4.000e-01,0.0827,,,82.52,,,985.0,,,222.19,98.84,-71.67,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,298.252040,40.496078,14.764
5301750,K01589.02,Kepler-84 c,CONFIRMED,CANDIDATE,1.0000,12.882913950,6.8880000e-05,-6.8880000e-05,4.6050e+02,1.890e+01,-1.890e+01,3.15,4.900e-01,-4.400e-01,0.1072,,,81.13,,,865.0,,,132.23,58.83,-42.65,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,298.252040,40.496078,14.764
5301750,K01589.03,Kepler-84 e,CONFIRMED,CANDIDATE,1.0000,27.434597300,1.3170000e-04,-1.3170000e-04,4.7260e+02,1.940e+01,-1.940e+01,2.56,4.000e-01,-3.500e-01,0.1774,,,88.99,,,672.0,,,48.29,21.48,-15.58,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,298.252040,40.496078,14.764
5301750,K01589.04,Kepler-84 d,CONFIRMED,CANDIDATE,0.9960,4.224536310,2.2200000e-05,-2.2200000e-05,1.5910e+02,1.030e+01,-1.030e+01,1.60,2.500e-01,-2.300e-01,0.0510,,,82.31,,,1254.0,,,584.24,259.90,-188.44,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,298.252040,40.496078,14.764
5301750,K01589.05,Kepler-84 f,CONFIRMED,CANDIDATE,0.9960,44.552026600,4.5310000e-04,-4.5310000e-04,3.6210e+02,2.250e+01,-2.250e+01,2.29,3.500e-01,-3.200e-01,0.2451,,,89.07,,,572.0,,,25.30,11.25,-8.16,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,298.252040,40.496078,14.764
5526717,K01677.01,Kepler-926 b,CONFIRMED,CANDIDATE,0.9940,52.069002000,1.9590000e-04,-1.9590000e-04,5.5830e+02,2.330e+01,-2.330e+01,2.92,4.200e-01,-5.200e-01,0.2739,,,89.88,,,524.0,,,17.76,6.75,-6.40,5565.00,75.00,-83.00,0.3200,0.1500,-0.1500,1.2460,0.1790,-0.2190,1.0080,0.0570,-0.0570,289.679350,40.700459,14.279
5972334,K00191.02,Kepler-487 d,CONFIRMED,CANDIDATE,0.9960,2.418406841,2.4720000e-06,-2.4720000e-06,6.6540e+02,1.090e+01,-1.090e+01,2.25,2.300e-01,-1.700e-01,0.0337,,,89.89,,,1226.0,,,535.84,167.62,-113.31,5422.00,108.00,-108.00,0.0200,0.1500,-0.1500,0.8870,0.0900,-0.0670,0.8740,0.0550,-0.0460,295.287230,41.221958,14.991
5526717,K01677.02,,CANDIDATE,CANDIDATE,,8.511700880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.679350,40.700459,14.279
5530882,K01680.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,5.082518800,4.1200000e-05,-4.1200000e-05,1.0500e+02,7.600e+00,-7.600e+00,0.88,2.400e-01,-8.000e-02,0.0564,,,87.04,,,968.0,,,207.45,166.93,-55.51,5706.00,152.00,-169.00,-0.1800,0.3000,-0.3000,0.8340,0.2290,-0.0760,0.9300,0.1020,-0.1020,290.923160,40.771030,14.445
5531953,K01681.01,,CANDIDATE,CANDIDATE,1.0000,6.939103370,3.0600000e-05,-3.0600000e-05,6.1470e+02,2.860e+01,-2.860e+01,1.41,1.600e-01,-1.900e-01,0.0546,,,81.45,,,445.0,,,9.28,3.07,-2.96,3638.00,72.00,-87.00,-0.1400,0.1500,-0.1500,0.4200,0.0460,-0.0560,0.4500,0.0430,-0.0590,291.285000,40.730049,15.855
6034945,K01683.01,Kepler-927 b,CONFIRMED,CANDIDATE,0.9970,9.115002690,5.0790000e-05,-5.0790000e-05,2.6830e+02,1.410e+01,-1.410e+01,1.78,5.600e-01,-2.300e-01,0.0866,,,86.67,,,906.0,,,159.34,145.26,-54.55,5962.00,160.00,-195.00,0.0000,0.2500,-0.3000,1.0280,0.3200,-0.1370,1.0390,0.1420,-0.1290,289.383510,41.392689,14.630
9851226,K01468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,8.480319420,1.8490000e-05,-1.8490000e-05,1.4267e+03,1.800e+01,-1.800e+01,4.54,1.380e+00,-5.900e-01,0.0810,,,78.15,,,918.0,,,168.01,153.30,-58.21,5951.00,178.00,-214.00,-0.1400,0.3000,-0.3000,0.9910,0.3010,-0.1290,0.9830,0.1320,-0.1190,298.822540,46.650269,15.262
8692861,K00172.01,Kepler-69 b,CONFIRMED,CANDIDATE,1.0000,13.722368200,1.8220000e-05,-1.8220000e-05,5.7110e+02,6.500e+00,-6.500e+00,2.23,2.800e-01,-2.700e-01,0.1048,,,89.98,,,746.0,,,73.16,26.92,-20.94,5637.00,113.00,-101.00,-0.3000,0.1500,-0.1500,0.9430,0.1170,-0.1170,0.8130,0.0720,-0.0360,293.260930,44.868889,13.749
7543649,K01469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,3.582076914,4.3180000e-06,-4.3180000e-06,1.5344e+03,1.770e+01,-1.770e+01,5.33,1.520e+00,-7.000e-01,0.0451,,,69.25,,,1265.0,,,604.27,524.99,-215.04,6109.00,192.00,-235.00,-0.3600,0.3000,-0.3000,0.9930,0.2830,-0.1310,0.9500,0.1400,-0.1150,296.078220,43.136940,15.193
9480310,K01470.01,Kepler-1668 b,CONFIRMED,CANDIDATE,1.0000,15.434009960,3.6930000e-05,-3.6930000e-05,1.7859e+03,3.490e+01,-3.490e+01,4.30,1.270e+00,-4.300e-01,0.1240,,,88.09,,,721.0,,,63.79,55.86,-19.48,5900.00,164.00,-226.00,0.0700,0.2500,-0.3000,0.9510,0.2820,-0.0940,1.0650,0.1100,-0.1380,297.352330,46.095940,15.703
11858748,K01471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.780984316,2.8910000e-06,-2.8910000e-06,5.9090e+02,1.730e+01,-1.730e+01,2.33,6.500e-01,-1.700e-01,0.0285,,,79.36,,,1397.0,,,899.03,744.43,-210.77,5730.00,158.00,-158.00,-0.0600,0.3000,-0.3000,0.8700,0.2440,-0.0650,0.9680,0.1030,-0.1140,288.763180,50.174221,15.516
4741126,K01534.02,Kepler-887 c,CONFIRMED,CANDIDATE,0.9930,7.638460840,5.4250000e-05,-5.4250000e-05,7.1700e+01,4.700e+00,-4.700e+00,1.12,1.900e-01,-1.600e-01,0.0797,,,88.30,,,1089.0,,,333.30,159.35,-108.70,6119.00,110.00,-135.00,0.1000,0.1500,-0.1500,1.2990,0.2250,-0.1840,1.1570,0.0930,-0.1020,290.090820,39.816990,13.470
11669125,K01535.01,Kepler-888 b,CONFIRMED,CANDIDATE,0.9560,70.698172400,3.5350000e-04,-3.5350000e-04,3.5770e+02,1.100e+01,-1.100e+01,1.63,2.200e-01,-1.000e-01,0.3280,,,89.98,,,417.0,,,7.11,2.75,-1.28,5811.00,104.00,-116.00,-0.2000,0.1500,-0.1500,0.8660,0.1180,-0.0500,0.9400,0.0450,-0.0770,295.521210,49.738628,13.046
12159249,K01536.01,Kepler-889 b,CONFIRMED,CANDIDATE,1.0000,3.744436450,1.4500000e-05,-1.4500000e-05,7.3300e+01,3.400e+00,-3.400e+00,1.10,1.800e-01,-1.700e-01,0.0492,,,89.01,,,1328.0,,,736.89,338.30,-247.13,5876.00,104.00,-116.00,0.2400,0.1500,-0.1500,1.2930,0.2150,-0.1960,1.1320,0.0810,-0.0900,291.467320,50.759480,12.710
9872292,K01537.01,,CANDIDATE,CANDIDATE,0.9240,10.191546780,7.8120000e-05,-7.8120000e-05,6.1300e+01,2.500e+00,-2.500e+00,1.39,9.000e-02,-5.000e-02,0.0967,,,86.09,,,1144.0,,,404.17,77.00,-47.20,6212.00,80.00,-74.00,-0.1000,0.1500,-0.1500,1.6840,0.1070,-0.0630,1.1560,0.1470,-0.0730,281.461730,46.789894,11.740
9963461,K01538.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,10.581581895,1.6490000e-06,-1.6490000e-06,1.1264e+05,1.120e+02,-1.120e+02,53.19,1.480e+01,-1.809e+01,0.0963,,,89.26,,,1098.0,,,342.98,301.34,-215.65,6168.00,219.00,-241.00,-0.2400,0.3000,-0.3000,1.5670,0.4360,-0.5330,1.0610,0.1810,-0.1640,296.629790,46.880203,13.936
8081482,K01539.01,,FALSE POSITIVE,FALSE POSITIVE,0.4880,2.819453322,1.8300000e-06,-1.8300000e-06,7.1867e+04,4.430e+02,-4.430e+02,29.80,8.460e+00,-5.630e+00,0.0377,,,84.56,,,1357.0,,,803.40,669.34,-329.56,5767.00,155.00,-155.00,-0.1600,0.3000,-0.3000,1.0740,0.3050,-0.2030,0.9000,0.1330,-0.0820,284.664000,43.985020,14.569
5542466,K01590.01,,CANDIDATE,CANDIDATE,0.9980,12.890067280,6.0120000e-05,-6.0120000e-05,6.0250e+02,2.710e+01,-2.710e+01,1.93,6.000e-02,-1.400e-01,0.0992,,,89.83,,,620.0,,,34.99,4.80,-6.92,4915.00,78.00,-88.00,0.1600,0.1500,-0.1500,0.8120,0.0270,-0.0580,0.7810,0.0510,-0.0250,294.364870,40.720879,15.674
4178389,K00185.01,,CANDIDATE,CANDIDATE,0.0000,23.210509958,2.1250000e-06,-2.1250000e-06,2.8737e+04,4.760e+01,-4.760e+01,21.19,5.530e+00,-1.830e+00,0.1533,,,88.79,,,595.0,,,29.69,22.90,-7.52,5875.00,161.00,-161.00,-0.4200,0.3000,-0.3000,0.8090,0.2110,-0.0700,0.8950,0.0900,-0.0990,296.185240,39.262680,14.228
5542466,K01590.02,Kepler-1756 b,CONFIRMED,CANDIDATE,0.9030,2.355745050,1.0210000e-05,-1.0210000e-05,2.6690e+02,1.800e+01,-1.800e+01,1.34,4.000e-02,-1.000e-01,0.0319,,,86.77,,,1093.0,,,338.40,46.37,-66.96,4915.00,78.00,-88.00,0.1600,0.1500,-0.1500,0.8120,0.0270,-0.0580,0.7810,0.0510,-0.0250,294.364870,40.720879,15.674
5542466,K01590.03,,CANDIDATE,CANDIDATE,0.9960,4.746661280,2.7790000e-05,-2.7790000e-05,2.5680e+02,2.330e+01,-2.330e+01,1.30,4.000e-02,-9.000e-02,0.0510,,,88.40,,,865.0,,,132.40,18.14,-26.20,4915.00,78.00,-88.00,0.1600,0.1500,-0.1500,0.8120,0.0270,-0.0580,0.7810,0.0510,-0.0250,294.364870,40.720879,15.674
10028140,K01591.01,Kepler-1757 b,CONFIRMED,CANDIDATE,1.0000,19.656393420,6.9860000e-05,-6.9860000e-05,8.4320e+02,3.730e+01,-3.730e+01,2.83,4.300e-01,-2.200e-01,0.1335,,,87.07,,,549.0,,,21.50,10.59,-5.23,5288.00,159.00,-143.00,-0.2400,0.3000,-0.3000,0.7400,0.1120,-0.0600,0.8280,0.0700,-0.0960,297.739840,46.941910,15.372
6048024,K01684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,62.815844020,9.5230000e-05,-9.5230000e-05,1.6884e+03,3.720e+01,-3.720e+01,57.62,1.023e+01,-5.520e+00,0.3444,,,88.77,,,582.0,,,27.14,13.25,-6.84,6340.00,113.00,-139.00,0.4800,0.0500,-0.1500,1.4920,0.2650,-0.1430,1.3790,0.0920,-0.0840,293.534480,41.329899,12.849
6049190,K01685.01,Kepler-1764 b,CONFIRMED,CANDIDATE,0.3650,70.468171000,2.6800000e-04,-2.6800000e-04,9.2240e+02,2.390e+01,-2.390e+01,3.46,1.110e+00,-3.700e-01,0.3512,,,89.98,,,511.0,,,16.17,14.92,-4.98,6461.00,158.00,-225.00,-0.1400,0.2500,-0.3000,1.1310,0.3630,-0.1210,1.1620,0.1640,-0.1640,293.879880,41.393822,14.811
6149553,K01686.01,,FALSE POSITIVE,FALSE POSITIVE,,56.867167920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.507260,41.479050,15.886
6198999,K01687.01,Kepler-928 b,CONFIRMED,CANDIDATE,1.0000,3.932460690,1.0360000e-05,-1.0360000e-05,4.5550e+02,1.760e+01,-1.760e+01,1.65,1.000e-01,-1.600e-01,0.0444,,,88.15,,,894.0,,,151.31,40.89,-40.08,4841.00,144.00,-129.00,0.1000,0.2500,-0.3000,0.7790,0.0490,-0.0740,0.7560,0.0720,-0.0540,289.920720,41.542831,15.320
6310636,K01688.01,Kepler-929 b,CONFIRMED,CANDIDATE,1.0000,0.921030497,2.9920000e-06,-2.9920000e-06,1.0150e+02,4.300e+00,-4.300e+00,1.62,2.500e-01,-3.500e-01,0.0192,,,89.49,,,2362.0,,,7380.64,3027.37,-3065.21,5843.00,79.00,-79.00,0.1400,0.1500,-0.1500,1.6150,0.2520,-0.3460,1.1150,0.1190,-0.0950,298.481110,41.615341,14.542
6616218,K01692.01,Kepler-314 c,CONFIRMED,CANDIDATE,1.0000,5.960400011,4.3900000e-06,-4.3900000e-06,8.2830e+02,7.300e+00,-7.300e+00,2.85,3.300e-01,-1.200e-01,0.0639,,,85.57,,,890.0,,,148.26,50.61,-22.66,5418.00,98.00,-108.00,0.2800,0.1500,-0.1500,0.8860,0.1040,-0.0370,0.9780,0.0370,-0.0670,294.674100,42.075581,12.557
7761545,K01472.01,Kepler-857 b,CONFIRMED,CANDIDATE,0.9360,85.351487500,1.0290000e-04,-1.0290000e-04,4.6747e+03,3.660e+01,-3.660e+01,6.31,8.600e-01,-3.600e-01,0.3751,,,89.97,,,390.0,,,5.44,1.96,-0.89,5584.00,75.00,-83.00,0.1400,0.1500,-0.1500,0.9380,0.1270,-0.0540,0.9660,0.0500,-0.0550,294.632390,43.400471,15.061
7499398,K01473.01,,CANDIDATE,CANDIDATE,1.0000,23.020284780,2.7650000e-05,-2.7650000e-05,5.0778e+03,6.270e+01,-6.270e+01,7.58,2.110e+00,-7.100e-01,0.1608,,,88.73,,,604.0,,,31.40,26.25,-9.06,5613.00,166.00,-200.00,0.3200,0.1500,-0.3000,0.9560,0.2660,-0.0890,1.0460,0.0940,-0.1260,280.360230,43.123680,15.573
12365184,K01474.01,Kepler-419 b,CONFIRMED,CANDIDATE,0.9850,69.726466390,2.3800000e-05,-2.3800000e-05,4.4912e+03,1.740e+01,-1.740e+01,11.65,2.120e+00,-2.120e+00,0.3710,,,89.99,,,613.0,,,33.30,15.50,-12.14,6430.00,77.00,-83.00,0.2000,0.1500,-0.1500,1.7310,0.3150,-0.3150,1.3980,0.1210,-0.1210,295.417880,51.184761,13.005
4770365,K01475.01,Kepler-1669 c,CONFIRMED,CANDIDATE,1.0000,1.609321941,3.0440000e-06,-3.0440000e-06,7.2850e+02,2.440e+01,-2.440e+01,1.57,7.000e-02,-8.000e-02,0.0228,,,89.89,,,958.0,,,199.28,36.07,-33.23,4224.00,84.00,-84.00,-0.2000,0.1500,-0.1500,0.6030,0.0270,-0.0300,0.6090,0.0330,-0.0330,297.430390,39.847839,15.937
4770365,K01475.02,Kepler-1669 b,CONFIRMED,CANDIDATE,0.9750,9.512200460,3.2100000e-05,-3.2100000e-05,1.1694e+03,4.020e+01,-4.020e+01,1.99,8.000e-02,-1.000e-01,0.0745,,,89.70,,,530.0,,,18.66,3.38,-3.11,4224.00,84.00,-84.00,-0.2000,0.1500,-0.1500,0.6030,0.0270,-0.0300,0.6090,0.0330,-0.0330,297.430390,39.847839,15.937
4770365,K01475.03,Kepler-1669 d,CONFIRMED,CANDIDATE,0.9870,4.729411770,3.0750000e-05,-3.0750000e-05,4.3430e+02,3.370e+01,-3.370e+01,1.22,5.000e-02,-6.000e-02,0.0468,,,89.16,,,669.0,,,47.30,8.56,-7.89,4224.00,84.00,-84.00,-0.2000,0.1500,-0.1500,0.6030,0.0270,-0.0300,0.6090,0.0330,-0.0330,297.430390,39.847839,15.937
10748390,K00003.01,Kepler-3 b,CONFIRMED,CANDIDATE,0.9130,4.887803076,4.6600000e-07,-4.6600000e-07,4.3158e+03,6.100e+00,-6.100e+00,4.82,1.700e-01,-1.800e-01,0.0530,,,89.82,,,800.0,,,96.67,14.91,-13.89,4778.00,86.00,-95.00,0.3200,0.1500,-0.1500,0.7630,0.0280,-0.0280,0.8300,0.0200,-0.0470,297.709350,48.080853,9.174
11804465,K00020.01,Kepler-12 b,CONFIRMED,CANDIDATE,0.7610,4.437962934,1.7100000e-07,-1.7100000e-07,1.6388e+04,5.300e+00,-5.300e+00,18.05,2.920e+00,-3.570e+00,0.0545,,,89.51,,,1338.0,,,757.65,339.17,-311.08,5953.00,105.00,-129.00,0.0800,0.1500,-0.1500,1.4150,0.2290,-0.2800,1.0930,0.1090,-0.0890,286.243440,50.040379,13.438
9663113,K00179.01,Kepler-458 c,CONFIRMED,CANDIDATE,0.9990,20.740286450,2.9650000e-05,-2.9650000e-05,1.0233e+03,7.500e+00,-7.500e+00,4.24,7.500e-01,-5.700e-01,0.1540,,,88.27,,,798.0,,,95.68,46.87,-29.35,6226.00,112.00,-124.00,0.0000,0.1500,-0.1500,1.2990,0.2310,-0.1730,1.1290,0.1060,-0.0770,297.045410,46.328701,13.955
5649956,K01540.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.207852845,6.2400000e-07,-6.2400000e-07,4.9720e+04,2.950e+02,-2.950e+02,38.59,8.190e+00,-4.110e+00,0.0205,,,65.37,,,1539.0,,,1331.31,897.48,-391.37,5601.00,186.00,-169.00,-0.4400,0.3000,-0.3000,0.7970,0.1690,-0.0850,0.7910,0.0970,-0.0620,299.103270,40.849300,15.559
4840513,K01541.01,,FALSE POSITIVE,FALSE POSITIVE,0.7590,2.379282197,4.0600000e-07,-4.0600000e-07,4.8434e+04,1.060e+02,-1.060e+02,25.74,8.170e+00,-2.930e+00,0.0374,,,89.97,,,1571.0,,,1442.19,1309.84,-463.54,6392.00,153.00,-230.00,0.0700,0.2500,-0.3500,1.1620,0.3690,-0.1320,1.2320,0.1670,-0.1840,293.195070,39.907280,15.189
5217586,K01592.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,26.069251200,1.0460000e-04,-1.0460000e-04,8.3150e+02,1.630e+01,-1.630e+01,23.61,6.530e+00,-4.030e+00,0.1581,,,80.76,,,591.0,,,28.85,23.52,-11.29,5585.00,152.00,-169.00,-0.3800,0.3500,-0.2500,0.9100,0.2520,-0.1550,0.7730,0.1240,-0.0530,298.902400,40.319530,14.106
5289854,K01593.01,Kepler-308 b,CONFIRMED,CANDIDATE,0.9640,9.695011460,4.6570000e-05,-4.6570000e-05,5.1520e+02,3.090e+01,-3.090e+01,2.08,6.300e-01,-2.000e-01,0.0890,,,89.36,,,833.0,,,114.06,102.70,-33.16,5896.00,176.00,-194.00,-0.1000,0.3000,-0.3000,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,295.785160,40.439548,15.809
5289854,K01593.02,Kepler-308 c,CONFIRMED,CANDIDATE,1.0000,15.382539400,1.1440000e-04,-1.1440000e-04,5.5050e+02,3.300e+01,-3.300e+01,2.14,6.400e-01,-2.200e-01,0.1211,,,89.97,,,714.0,,,61.61,55.47,-17.92,5896.00,176.00,-194.00,-0.1000,0.3000,-0.3000,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,295.785160,40.439548,15.809
